AT;ABS;Absam;Absam;7;--3-----;RL;901;;4718N 01130E;
AT;ABT;Abtenau;Abtenau;5;--3-----;RQ;1101;;4733N 01321E;
AT;AWD;Abwinden;Abwinden;4;-23-----;RL;507;;4816N 01426E;
AT;FG7;Achau;Achau;;1----6--;RQ;907;;4840N 16230W;
AT;ACK;Achenkirch;Achenkirch;7;--3-----;RL;1301;;4731N 01142E;
AT;AND;Aderklaa;Aderklaa;3;--3-----;RL;901;;4817N 01632E;
AT;AWG;Adlwang;Adlwang;;--3-----;RL;601;;4759N 01413E;
AT;ADO;Admont;Admont;6;-23-----;RL;701;;4734N 01427E;
AT;SAD;Adnet;Adnet;5;-----6--;RL;901;;4741N 01308E;
AT;AFR;Afritz;Afritz;;--3-----;RL;607;;4643N 01348E;
AT;AGG;Aggsbach Dorf;Aggsbach Dorf;3;--3-----;RL;1001;;4817N 01525E;
AT;AGM;Aggsbach Markt;Aggsbach Markt;3;--3-----;RL;1407;;4818N 01524E;
AT;ACH;Aich;Aich;2;--3-----;RL;207;;4635N 01402E;
AT;AIN;Aigen;Aigen;4;-----6--;RQ;1007;;4830N 01354E;
AT;AIG;Aigen im Mühlkreis;Aigen im Muhlkreis;;--3-----;RL;201;;4838N 01357E;
AT;ARO;Albersdorf;Albersdorf;6;--3-----;RL;701;;4707N 01541E;
AT;AKV;Alkoven;Alkoven;4;--3-----;RL;207;;4817N 01406E;
AT;ALE;Allentsteig;Allentsteig;;--3-----;RL;901;;4841N 01519E;
AT;ALH;Allerheiligen;Allerheiligen;6;--3-----;RL;901;;4654N 01533E;
AT;ALL;Allhaming;Allhaming;4;--3-----;RL;701;;4809N 01410E;
AT;NAL;Allhartsberg;Allhartsberg;3;--3--6--;RL;901;;4801N 01447E;
AT;AL9;Alpbach;Alpbach;7;--3-----;RL;1407;;4724N 01157E;
AT;ATH;Altach;Altach;8;-23--6--;RL;501;;4721N 00939E;
AT;ATS;Altaussee;Altaussee;6;-----6--;RL;901;;4738N 01346E;
AT;AL4;Altenberg;Altenberg;3;--3-----;RL;1301;;4820N 01614E;
AT;AGZ;Altenberg bei Linz;Altenberg bei Linz;4;--3-----;RL;1207;;4822N 01420E;
AT;AMK;Altenmarkt;Altenmarkt;;--3-----;RQ;9501;;;
AT;ALK;Altenmarkt im Pongau;Altenmarkt im Pongau;;--3-----;RL;201;;4722N 01325E;
AT;AWH;Altenwörth;Altenworth;3;1-3-----;RL;507;;4823N 01551E;
AT;AHI;Altheim;Altheim;4;--3-----;RL;701;;4815N 01314E;
AT;AHO;Althofen;Althofen;;-23-----;RL;607;;4652N 01429E;
AT;ALT;Althofen;Althofen;;--3-----;RL;201;;4709N 01414E;
AT;ATG;Altlengbach;Altlengbach;;--3-----;RL;201;;4809N 01555E;
AT;AMU;Altmuenster;Altmuenster;4;--3-----;RL;307;;4754N 01345E;
AT;AMS;Ameis;Ameis;3;--3-----;RL;1107;;4840N 01632E;
AT;ZAD;Ampflwang im Hausruckwald;Ampflwang im Hausruckwald;4;-23--6--;RL;1301;;4806N 01334E;
AT;ATT;Amstetten;Amstetten;;--3-----;RQ;9705;;;
AT;ADU;Andau;Andau;;--3-----;RL;607;;4746N 01702E;
AT;ABU;Andelsbuch;Andelsbuch;8;--3-----;RL;1501;;4724N 00953E;
AT;RCH;Andrichsfurt;Andrichsfurt;4;--3-----;RL;1507;;4815N 01331E;
AT;ANR;Anger;Anger;6;--3-----;RL;901;;4716N 01541E;
AT;ANF;Anif;Anif;;--3-----;RQ;9806;;;
AT;ANS;Ansfelden;Ansfelden;4;-23-----;RL;401;;4812N 01417E;
AT;ARG;Anthering;Anthering;;-23-----;RL;607;;4752N 01301E;
AT;AHN;Antiesenhofen;Antiesenhofen;;0-------;RQ;9307;;;
AT;APT;Apetlon;Apetlon;1;--3-----;RQ;1101;;4745N 01650E;
AT;ARB;Arbesthal;Arbesthal;3;--3-----;RL;1207;;4804N 01642E;
AT;ADG;Ardagger;Ardagger;3;--3-----;RL;1301;;4810N 01449E;
AT;AOT;Arnoldstein;Arnoldstein;;--3-----;RL;201;;4633N 01342E;
AT;ASC;Aschach an der Donau;Aschach an der Donau;4;--3-----;RL;401;;4822N 01402E;
AT;ADS;Aschach an der Steyr;Aschach an der Steyr;4;-----6--;RL;1301;;4800N 01420E;
AT;ABM;Aschbach Markt;Aschbach Markt;3;-23-----;RL;701;;4804N 01445E;
AT;APG;Aspang;Aspang;3;-23-----;RL;701;;4733N 01605E;
AT;ASP;Aspern;Aspern;;0-------;RQ;9004;;;
AT;ATN;Asten;Asten;4;123-----;RL;507;;4813N 01424E;
AT;ATP;Attnang-Puchheim;Attnang-Puchheim;4;-23-----;RL;401;;4800N 01343E;
AT;ATZ;Atzenbrugg;Atzenbrugg;3;-----6--;RL;1301;;4817N 01554E;
AT;ADD;Au an der Donau;Au an der Donau;;--3-----;RQ;1007;;4813N 01434E;
AT;ARN;Auern;Auern;4;--3-----;RQ;1101;;4759N 01407E;
AT;UER;Auersthal;Auersthal;;-23-----;RL;607;;4822N 01638E;
AT;ABK;Aurach Bei Kitzbuhel;Aurach Bei Kitzbuhel;7;-----6--;RQ;1001;;4744N 01230W;
AT;ALZ;Aurolzmünster;Aurolzmunster;;-23-----;RL;607;;4815N 01327E;
AT;AUE;Bad Aussee;Bad Aussee;;--3-----;RL;201;;4735N 01346E;
AT;BDG;Bad Deutsch-Altenburg;Bad Deutsch-Altenburg;3;--3-----;RL;1101;;4808N 01654E;
AT;BRH;Bad Erlach;Bad Erlach;3;--3-----;RL;1401;;4744N 01612E;
AT;BFI;Bad Fischau;Bad Fischau;;-23-----;RL;607;;4750N 01610E;
AT;BGC;Bad Gleichenberg;Bad Gleichenberg;;--3-----;RL;1;;;
AT;BGM;Bad Goisern;Bad Goisern;4;--3-----;RQ;1101;;4738N 01337E;
AT;BHL;Bad Hall;Bad Hall;;--3-----;RL;601;;4802N 01412E;
AT;ICH;Bad Ischl;Bad Ischl;;--3-----;RL;201;;4742N 01336E;
AT;BKZ;Bad Kreuzen;Bad Kreuzen;;--3-----;RQ;9705;;;
AT;BFL;Bad Leonfelden;Bad Leonfelden;4;--3-----;RL;207;;4831N 01417E;
AT;BMF;Bad Mitterndorf;Bad Mitterndorf;6;--3-----;RQ;507;;4733N 01355E;
AT;BKB;Bad Radkersburg;Bad Radkersburg;6;--3-----;RQ;1101;;4641N 01559E;
AT;BSL;Bad Sankt Leonhard im Lavanttal;Bad Sankt Leonhard im Lavanttal;2;-23-----;RL;212;;4657N 01447E;
AT;BSB;Bad Sauerbrunn;Bad Sauerbrunn;1;--3-----;RL;1207;;4746N 01620E;
AT;BSH;Bad Schallerbach;Bad Schallerbach;4;--3-----;RQ;1101;;4814N 01355E;
AT;BVU;Bad Vigaun;Bad Vigaun;5;--3-----;RL;1307;;4740N 01308E;
AT;BVL;Bad Vöslau;Bad Voslau;;--3-----;RL;201;;4757N 01613E;
AT;BWN;Bad Wimsbach-Neydharting;Bad Wimsbach-Neydharting;4;--3-----;RL;1407;;4804N 01354E;
AT;BDN;Baden;Baden;;--3-----;RL;201;;4800N 01614E;
AT;6KS;Badendorf;Badendorf;6;--3-----;RL;1507;;4651N 01536E;
AT;BDS;Badersdorf;Badersdorf;1;--3-----;RL;1207;;4712N 01622E;
AT;BGA;Badgastein;Badgastein;5;-23-5---;RL;1401;;4707N 01308E;
AT;BDA;Baierdorf bei Anger;Baierdorf bei Anger;6;--3-----;RQ;907;;4708N 01520E;
AT;BRB;Bärenbach;Barenbach;6;--3-----;RQ;501;;4741N 01507E;
AT;BBH;Bärnbach;Barnbach;;--3-----;RQ;101;;;
AT;BTE;Baumgarten am Tullnerfeld;Baumgarten am Tullnerfeld;3;--3-----;RL;1407;;4817N 01602E;
AT;BGT;Baumgartenberg;Baumgartenberg;;-23--6--;RL;601;;4813N 01444E;
AT;BMB;Behamberg;Behamberg;9;--3-----;RL;701;;4802N 01430E;
AT;BGH;Berghausen;Berghausen;6;--3-----;RL;1207;;4642N 01535E;
AT;BES;Bergheim/Salzburg;Bergheim/Salzburg;;--3-----;RL;201;;4750N 01301E;
AT;BNF;Berndorf;Berndorf;;--3-----;RQ;9501;;;
AT;SXA;Bernhardsthal;Bernhardsthal;3;1-3-----;RL;1307;;4841N 01652E;
AT;VOR;Bezau;Bezau;8;--3--6--;RL;901;;4723N 00954E;
AT;BIE;Biedermannsdorf;Biedermannsdorf;;-23-----;RL;607;;4805N 01621E;
AT;BKD;Birkfeld;Birkfeld;6;-----6--;RQ;1201;;4721N 01541E;
AT;BIS;Bisamberg/Wien;Bisamberg/Wien;;--3-----;RL;201;;4820N 01621E;
AT;BFS;Bischofshofen;Bischofshofen;5;123-----;RL;307;;4725N 01313E;
AT;BKA;Bleiberg-Kreuth;Bleiberg-Kreuth;2;--3-----;RQ;1101;;4637N 01338E;
AT;BBG;Bleiburg;Bleiburg;;-23-----;RL;607;;4635N 01448E;
AT;BNT;Blindenmarkt;Blindenmarkt;3;-----6--;RL;1301;;4808N 01459E;
AT;BLU;Bludenz;Bludenz;;--3-----;RL;201;;4709N 00949E;
AT;ZAC;Böheimkirchen;Boheimkirchen;3;-----6--;RL;1301;;4812N 01546E;
AT;BOE;Böhlerwenk;Bohlerwenk;3;123-----;RL;1207;;4759N 01445E;
AT;BRD;Brand;Brand;3;--3-----;RL;1307;;4832N 01519E;
AT;BND;Brand;Brand;8;--3-----;RL;1307;;4706N 00944E;
AT;BRA;Braunau am Inn;Braunau am Inn;4;--3--6--;RL;501;;4815N 01302E;
AT;BRZ;Bregenz;Bregenz;8;123-----;RL;1307;XGZ;4730N 00946E;
AT;BTH;Breitenaich;Breitenaich;4;--3-----;RL;1407;;4815N 01358E;
AT;BTU;Breitenau;Breitenau;3;--3-----;RL;207;;4744N 01609E;
AT;ZAE;Breitenau am Hochlantsch;Breitenau am Hochlantsch;6;--3--6--;RL;901;;4724N 01528E;
AT;BBN;Breitenbrunn;Breitenbrunn;;--3-----;RL;201;;4756N 01643E;
AT;BFW;Breitenfurt bei Wien;Breitenfurt bei Wien;3;--3-----;RL;1401;;4808N 01609E;
AT;BSZ;Breitenschützing;Breitenschutzing;4;--3-----;RL;1301;;4805N 01348E;
AT;BWA;Breitenwaida;Breitenwaida;3;--3-----;RL;1207;;4830N 01604E;
AT;BXT;Brixen im Thale;Brixen im Thale;7;--3-----;RL;901;;4727N 01215E;
AT;BXG;Brixlegg;Brixlegg;;--3-----;RL;201;;4725N 01152E;
AT;BRG;Bruck an der Glocknerstrasse;Bruck an der Glocknerstrasse;;--3-----;RL;106;;4717N 01249E;
AT;BKL;Bruck an der Leitha;Bruck an der Leitha;;--3-----;RQ;9806;;;
AT;BRU;Bruck an der Mur;Bruck an der Mur;;--3-----;RQ;9501;;;
AT;6TA;Bruckbach;Bruckbach;3;--3-----;RL;1507;;4800N 01444E;
AT;BRL;Brückl;Bruckl;;--3-----;RQ;101;;;
AT;BRN;Brunn;Brunn;;--3-----;RL;201;;4720N 01459E;
AT;BAG;Brunn am Gebirge;Brunn am Gebirge;;-23-----;RL;607;;4807N 01618E;
AT;NNE;Brunnenthal;Brunnenthal;4;--3-----;RL;1307;;4828N 01327E;
AT;BUC;Buch;Buch;3;--3-----;RQ;1101;;4807N 01502E;
AT;BB9;Burg;Burg;1;--3-----;RL;1401;;4713N 01624E;
AT;BGK;Burgkirchen;Burgkirchen;4;--3-----;RQ;1301;;4812N 01306E;
AT;URS;Bürs;Burs;8;-23--6--;RL;1307;;4708N 00948E;
AT;DDT;Dellach im Drautal;Dellach im Drautal;2;--3-----;RL;901;;4644N 01304E;
AT;DSU;Desselbrunn;Desselbrunn;4;--3-----;RL;701;;4801N 01346E;
AT;DSZ;Deutsch Schutzen;Deutsch Schutzen;;--3-----;RL;607;;4710N 01627E;
AT;DWA;Deutsch Wagram;Deutsch Wagram;;123-----;RL;601;;4818N 01634E;
AT;DKZ;Deutschkreutz;Deutschkreutz;1;1----6--;RL;1107;;4736N 01638E;
AT;DEU;Deutschlandsberg;Deutschlandsberg;;--3-----;RL;201;;4649N 01513E;
AT;DIA;Dietach;Dietach;4;--3-----;RL;701;;4805N 01425E;
AT;DTD;Dietachdorf;Dietachdorf;4;--3-----;RL;1301;;4805N 01425E;
AT;ERR;Dobermannsdorf;Dobermannsdorf;;1-------;RL;1107;;4836N 01649E;
AT;D2L;Dobl;Dobl;4;--3-----;RL;1507;;4816N 01324E;
AT;DBL;Dobl;Dobl;6;--3-----;RL;1301;;4657N 01522E;
AT;NNN;Donnerskirchen;Donnerskirchen;1;1-------;RL;1107;;4754N 01638E;
AT;DRF;Dorf;Dorf;4;--3-----;RL;307;;4817N 01337E;
AT;DFF;Dorf an der Pram;Dorf an der Pram;4;--3-----;RL;1601;;4816N 01337E;
AT;DFL;Dorfla;Dorfla;6;--3-----;RQ;1101;;4700N 01528E;
AT;DOR;Dornbirn;Dornbirn;8;--3-----;RL;1601;;4725N 00943E;@Sub@Coo
AT;DRA;Drasenhofen;Drasenhofen;3;1----6--;RQ;1001;;4845N 01639W;
AT;DRO;Dross;Dross;3;1-3-----;RL;1307;;4827N 01534E;
AT;DUR;Dürnkrut;Durnkrut;3;-23-----;RL;1301;;4828N 01651E;
AT;DUE;Dürnstein;Durnstein;;123-----;RL;601;;4823N 01531E;
AT;EBB;Ebbs;Ebbs;7;--3-----;RL;1307;;4738N 01213E;
AT;EBN;Eben;Eben;;--3-----;RL;607;;4738N 01605E;
AT;ESG;Ebenau;Ebenau;5;--3-----;RL;1407;;4748N 01311E;
AT;EFH;Ebenfurth;Ebenfurth;1;--3-----;RL;1301;;4752N 01622E;
AT;EBS;Ebensee;Ebensee;4;--3-----;RL;701;;4748N 01346E;
AT;ETL;Ebenthal;Ebenthal;;--3-----;RL;201;;4826N 01647E;
AT;EBE;Ebergassing;Ebergassing;;--3-----;RL;201;;4802N 01631E;
AT;ERF;Eberndorf;Eberndorf;2;--3-----;RL;701;;4635N 01438E;
AT;NEB;Ebersbrunn;Ebersbrunn;3;--3-----;RL;1207;;4831N 01552E;
AT;ESW;Eberschwang;Eberschwang;4;--3-----;RL;701;;4809N 01334E;
AT;EBD;Ebersdorf;Ebersdorf;6;--3--6--;RL;901;;4712N 01557E;
AT;EBZ;Eberstalzell;Eberstalzell;4;-----6--;RL;1201;;4802N 01358E;
AT;ETN;Eberstein;Eberstein;2;--3-----;RL;1407;;4648N 01433E;
AT;EBR;Ebreichsdorf;Ebreichsdorf;3;1-3-----;RL;407;;4757N 01624E;
AT;ELL;Edelstal;Edelstal;1;--3-----;RL;901;;4806N 01659E;
AT;EDZ;Edlitz;Edlitz;3;--3-----;RL;701;;4807N 01530E;
AT;EFR;Eferding;Eferding;;--3-----;RQ;9705;;;
AT;EGB;Eggelsberg;Eggelsberg;4;--3-----;RL;701;;4804N 01259E;
AT;EBU;Eggenburg;Eggenburg;3;-23-----;RL;701;;4638N 01549E;
AT;PP3;Eggendorf;Eggendorf;3;--3-----;RL;1507;;4822N 01538E;
AT;EGT;Eggendorf im Traunkreis;Eggendorf im Traunkreis;4;--3-----;RL;407;;4807N 01408E;
AT;GEI;Eggerding;Eggerding;4;--3-----;RL;1407;;4808N 01344E;
AT;EHR;Ehrenhausen;Ehrenhausen;;--3-----;RL;201;;4643N 01534E;
AT;EWD;Eibiswald;Eibiswald;6;1----6--;RL;1107;;4641N 01550E;
AT;EEZ;Eisenerz;Eisenerz;;--3-----;RQ;101;;;
AT;EKV;Eisenkappel-Vellach;Eisenkappel-Vellach;2;--3-----;RL;1507;;4629N 01435E;
AT;EIT;Eisenstadt;Eisenstadt;;--3-----;RL;201;;4750N 01632E;
AT;EAJ;Elsarn am Jauerling;Elsarn am Jauerling;3;--3-----;RL;1301;;4822N 01522E;
AT;EGL;Elsbethen Glasenbach;Elsbethen Glasenbach;5;-----6--;RL;1301;;4720N 01320E;
AT;EMM;Emmersdorf an der Donau;Emmersdorf an der Donau;3;-23-----;RL;1001;;4814N 01520E;
AT;BRI;Engabrunn;Engabrunn;;1-------;RL;1107;;4827N 01545E;
AT;AHZ;Engelhartszell;Engelhartszell;4;--3-----;RQ;1301;;4831N 01344E;
AT;ERO;Engelmannsbrunn;Engelmannsbrunn;3;1-3-----;RL;1401;;4827N 01553E;
AT;DFC;Engerwitzdorf;Engerwitzdorf;4;1-3-----;RL;1401;;4821N 01427E;
AT;ENA;Enns;Enns;;--3-----;RQ;9501;;;
AT;ENO;Ennsdorf;Ennsdorf;;--3-----;RL;201;;4812N 01428E;
AT;ENZ;Enzersdorf an der Fischa;Enzersdorf an der Fischa;3;--3-----;RL;1301;;4805N 01636E;
AT;ETH;Enzersdorf im Thale;Enzersdorf im Thale;3;--3-----;RL;701;;4835N 01614E;
AT;EZF;Enzesfeld;Enzesfeld;3;-23-----;RL;701;;4755N 01611E;
AT;ESN;Eppenstein;Eppenstein;;-23-----;RL;607;;4708N 01444E;
AT;ERL;Erl;Erl;;1-3--6--;RL;601;;4740N 01210E;
AT;EHN;Ernsthofen;Ernsthofen;3;--3-----;RL;1307;;4808N 01429E;
AT;EPD;Erpersdorf;Erpersdorf;;1-3-----;RL;601;;4820N 01554E;
AT;ERP;Erpfendorf;Erpfendorf;;--3-----;RL;607;;4734N 01228E;
AT;ESB;Esternberg;Esternberg;4;--3-----;RL;1001;;4833N 01334E;
AT;EAK;Etsdorf am Kamp;Etsdorf am Kamp;1;-23-----;RL;901;;4826N 01544E;
AT;EUG;Eugendorf;Eugendorf;5;-23-----;RL;212;;4752N 01307E;
AT;EUH;Eurenhausen;Eurenhausen;;0-------;RQ;9307;;;
AT;FSU;Faistenau;Faistenau;;1-3-----;RL;601;;4746N 01313E;
AT;LKN;Falkenstein;Falkenstein;3;1-------;RL;1301;;4843N 01335E;
AT;FHR;Fehring;Fehring;;1-3--6--;RL;601;;4656N 01600E;
AT;FST;Feistritz;Feistritz;;--3-----;RQ;9501;;;
AT;FDU;Feistritz an der Drau;Feistritz an der Drau;;--3-----;RL;607;;4642N 01340E;
AT;FIT;Feistritz im Rosental;Feistritz im Rosental;;--3-----;RL;201;;4631N 01410E;
AT;FED;Feldbach;Feldbach;6;-23-----;RL;307;;4657N 01553E;
AT;FKT;Feldkirch;Feldkirch;8;--3-----;RL;212;;4714N 00936E;
AT;FEK;Feldkirchen an der Donau;Feldkirchen an der Donau;4;--3-----;RL;1001;;4821N 01403E;
AT;FKC;Feldkirchen bei Graz;Feldkirchen bei Graz;6;-23-----;RL;701;;4701N 01527E;
AT;FKI;Feldkirchen im Kärnten;Feldkirchen im Karnten;;-23-----;RL;607;;4643N 01405E;
AT;FXO;Felixdorf;Felixdorf;3;-23-----;RL;701;;4753N 01615E;
AT;FWG;Fels am Wagram;Fels am Wagram;3;--3-----;RL;701;;4827N 01549E;
AT;FLH;Ferlach;Ferlach;;--3-----;RQ;9705;;;
AT;FEO;Ferndorf;Ferndorf;;--3-----;RL;201;;4644N 01337E;
AT;FNZ;Fernitz;Fernitz;;--3-----;RL;201;;4833N 01541E;
AT;FBN;Feuersbrunn;Feuersbrunn;3;--3-----;RL;1301;;4826N 01547E;
AT;FBB;Fieberbrunn;Fieberbrunn;7;--3-----;RL;901;;4729N 01233E;
AT;FIS;Fischamend Dorf;Fischamend Dorf;3;--3-----;RL;501;;4807N 01636E;
AT;FLA;Flachau;Flachau;5;--3-----;RQ;1101;;4720N 01324E;
AT;FLO;Floridsdorf;Floridsdorf;9;--3-----;RL;901;;4815N 01624E;
AT;FOH;Fohnsdorf;Fohnsdorf;6;--3-----;RL;507;;4712N 01441E;
AT;FOR;Fornach;Fornach;4;-23-----;RL;1301;;4802N 01326E;
AT;FAU;Forstau;Forstau;5;-----6--;RL;1201;;4722N 01332E;
AT;FBG;Frankenburg;Frankenburg;4;--3-----;RL;401;;4804N 01329E;
AT;FRN;Frankenmarkt;Frankenmarkt;;-23-----;RQ;9709;;;
AT;FRT;Frastanz;Frastanz;;--3-----;RL;201;;;
AT;FRA;Frauendorf;Frauendorf;3;--3-----;RL;1307;;4833N 01458E;
AT;FAA;Frauendorf An Der Au;Frauendorf An Der Au;3;--3-----;RL;1507;;4823N 01555E;
AT;FKN;Frauenkirchen;Frauenkirchen;;-23-----;RL;607;;4750N 01656E;
AT;FTL;Frauental an der Lassnitz;Frauental an der Lassnitz;6;-23-----;RL;701;;4650N 01516E;
AT;FRB;Freinberg;Freinberg;4;--3-----;RL;1001;;4834N 01331E;Scharding
AT;FSD;Freistadt;Freistadt;;--3-----;RL;201;;4830N 01430E;
AT;FRE;Fresing;Fresing;;--3-----;RL;201;;4645N 01526E;
AT;FNA;Freudenau;Freudenau;9;1-3-----;RQ;901;;4811N 01626E;
AT;FDG;Friedburg;Friedburg;4;-23-----;RL;701;;4801N 01314E;
AT;FRH;Friesach;Friesach;2;--3-----;RL;1407;;4657N 01425E;
AT;FRI;Fritzens;Fritzens;;-23-----;RL;607;;4718N 01135E;
AT;FLT;Frohnleiten;Frohnleiten;;--3-----;RQ;9705;;;
AT;FHK;Frojach-Katsch;Frojach-Katsch;6;--3-----;RL;901;;4707N 01428E;
AT;FGN;Fügen;Fugen;7;--3-----;RL;507;;4721N 01151E;
AT;FPS;Fulpmes;Fulpmes;;1-3-----;RL;601;;4709N 01121E;
AT;FUR;Fürnitz;Furnitz;2;--3-----;RL;212;;4633N 01349E;
AT;FUF;Fürstenfeld;Furstenfeld;6;-23--6--;RL;1307;;4703N 01605E;
AT;FTH;Furth bei Göttweig;Furth bei Gottweig;;--3-----;RQ;201;;;
AT;FAS;Fuschl am See;Fuschl am See;5;--3--6--;RL;1301;;4748N 01318E;
AT;FSA;Fussach;Fussach;;-----6--;RL;601;;4729N 00939E;
AT;GAA;Gaaden;Gaaden;3;--3-----;RQ;1101;;4803N 01611E;
AT;GBD;Gabersdorf;Gabersdorf;6;--3-----;RL;1207;;4646N 01535E;
AT;GAB;Gablitz;Gablitz;3;--3-----;RQ;1101;;4813N 01609E;
AT;GFZ;Gaflenz;Gaflenz;4;--3-----;RL;1301;;4753N 01443E;
AT;GHR;Gaishorn am See;Gaishorn am See;6;--3-----;RL;1207;;4729N 01433E;
AT;RTV;Gallbrunn;Gallbrunn;;1----6--;RL;1107;;;
AT;6NR;Gallneukirchen;Gallneukirchen;4;-----6--;RL;1201;;4821N 01425E;
AT;GAL;Galtür;Galtur;7;--3-----;RL;507;;4658N 01011E;
AT;GMI;Gaming;Gaming;3;--3-----;RL;1201;;4756N 01506E;
AT;GA6;Gamlitz;Gamlitz;6;1----6--;RL;1107;;4643N 01533E;
AT;GPN;Gampern;Gampern;4;--3-----;RL;1401;;4759N 01333E;
AT;GNF;Gänserndorf;Ganserndorf;3;--3-----;RL;307;;4821N 01644E;
AT;GAN;Garsten;Garsten;;--3-----;RQ;9501;;;
AT;GSF;Gaspoltshofen;Gaspoltshofen;;-23-----;RL;106;;4808N 01344E;
AT;GAS;Gastern;Gastern;3;--3-----;RL;1601;;4853N 01513E;
